id,subtopic_id,class_name,parent_topic_name,subtopic,filename
74,101,Class_III,Logical_Reasoning,Direction_Sense_Easy_angles,Class_III-Logical_Reasoning-Direction_Sense_Easy_angles-ws4.pdf
75,102,Class_IV,Logical_Reasoning,Direction_Sense_Normal,Class_IV-Logical_Reasoning-Direction_Sense_Normal-ws4.pdf
76,103,Class_V,Logical_Reasoning,Direction_Sense_Normal,Class_V-Logical_Reasoning-Direction_Sense_Normal-ws4.pdf
77,106,Class_I,Addition,Find_Missing_Digits,Class_I-Addition-Find_Missing_Digits-ws4.pdf
78,107,Class_I,Subtraction,Find_Missing_Digits_For_Subtraction,Class_I-Subtraction-Find_Missing_Digits_For_Subtraction-ws4.pdf
79,112,Class_II,Computation_Operations,Find_Missing_Digits,Class_II-Computation_Operations-Find_Missing_Digits-ws4.pdf
80,113,Class_III,Computation_Operations,Find_Missing_Digits_(Addition_/_Subtraction),Class_III-Computation_Operations-Find_Missing_Digits_(Addition_/_Subtraction)-ws4.pdf
81,114,Class_III,Computation_Operations,Find_Missing_Digits_(Multiplication_/_Division),Class_III-Computation_Operations-Find_Missing_Digits_(Multiplication_/_Division)-ws4.pdf
82,115,Class_IV,Computation_Operations,Find_Missing_Digits_(Addition_/_Subtraction),Class_IV-Computation_Operations-Find_Missing_Digits_(Addition_/_Subtraction)-ws4.pdf
83,116,Class_IV,Computation_Operations,Find_Missing_Digits_(Multiplication_/_Division),Class_IV-Computation_Operations-Find_Missing_Digits_(Multiplication_/_Division)-ws4.pdf
84,117,Class_V,Computation_Operations,Find_Missing_Digits,Class_V-Computation_Operations-Find_Missing_Digits-ws4.pdf
85,122,Class_II,Time_and_Money,Word_Problems_-_Time_Calculations,Class_II-Time_and_Money-Word_Problems_-_Time_Calculations-ws4.pdf
86,123,Class_III,Measurements,Word_Problems_-_Time_Calculations,Class_III-Measurements-Word_Problems_-_Time_Calculations-ws4.pdf
87,124,Class_IV,Measurements,Word_Problems_-_Time_Calculations,Class_IV-Measurements-Word_Problems_-_Time_Calculations-ws4.pdf
88,125,Class_V,Measurements,Word_Problems_-_Time_Calculations,Class_V-Measurements-Word_Problems_-_Time_Calculations-ws4.pdf
89,127,Class_II,Measurements,Conversion_of_units,Class_II-Measurements-Conversion_of_units-ws4.pdf
90,128,Class_III,Measurements,Conversion_of_Units,Class_III-Measurements-Conversion_of_Units-ws4.pdf
91,129,Class_IV,Measurements,Conversion_of_Units,Class_IV-Measurements-Conversion_of_Units-ws4.pdf
92,130,Class_V,Measurements,Conversion_of_Units,Class_V-Measurements-Conversion_of_Units-ws4.pdf
93,131,Class_II,Number_Sense,Formation_of_Numbers_(Advanced),Class_II-Number_Sense-Formation_of_Numbers_(Advanced)-ws4.pdf
94,132,Class_III,Number_Sense,Formation_of_Numbers_(Advanced),Class_III-Number_Sense-Formation_of_Numbers_(Advanced)-ws4.pdf
95,133,Class_IV,Number_Sense,Formation_of_Numbers_(Advanced),Class_IV-Number_Sense-Formation_of_Numbers_(Advanced)-ws4.pdf
96,134,Class_V,Number_Sense,Formation_of_Numbers_(Advanced),Class_V-Number_Sense-Formation_of_Numbers_(Advanced)-ws4.pdf
97,135,Class_III,Fractions,Arranging_Fractions,Class_III-Fractions-Arranging_Fractions-ws4.pdf
98,136,Class_IV,Fractions,Arranging_Fractions,Class_IV-Fractions-Arranging_Fractions-ws4.pdf
99,137,Class_V,Fractions_And_Decimals,Arranging_Fractions,Class_V-Fractions_And_Decimals-Arranging_Fractions-ws4.pdf
100,138,Class_III,Fractions,Addition_/_Subtraction,Class_III-Fractions-Addition_/_Subtraction-ws4.pdf
101,139,Class_IV,Fractions,Addition_/_Subtraction,Class_IV-Fractions-Addition_/_Subtraction-ws4.pdf
102,140,Class_V,Fractions_And_Decimals,Addition_/_Subtraction,Class_V-Fractions_And_Decimals-Addition_/_Subtraction-ws4.pdf
103,141,Class_IV,Fractions,Simplifying_Fractions,Class_IV-Fractions-Simplifying_Fractions-ws4.pdf
104,142,Class_V,Fractions_And_Decimals,Simplifying_Fractions,Class_V-Fractions_And_Decimals-Simplifying_Fractions-ws4.pdf
105,143,Class_IV,Fractions,Multiplication_and_Division,Class_IV-Fractions-Multiplication_and_Division-ws4.pdf
106,144,Class_IV,Fractions,Multiplication_/_Division,Class_IV-Fractions-Multiplication_/_Division-ws4.pdf
107,145,Class_V,Fractions_And_Decimals,Multiplication_/_Division,Class_V-Fractions_And_Decimals-Multiplication_/_Division-ws4.pdf
108,146,Class_IV,Fractions,Equivalent_Fractions,Class_IV-Fractions-Equivalent_Fractions-ws4.pdf
109,147,Class_V,Fractions_And_Decimals,Equivalent_Fractions,Class_V-Fractions_And_Decimals-Equivalent_Fractions-ws4.pdf
110,148,Class_V,Fractions_And_Decimals,Rounding_off_Numbers,Class_V-Fractions_And_Decimals-Rounding_off_Numbers-ws4.pdf
111,149,Class_IV,Fractions,Convert_improper_fraction_into_mixed_fraction_and_vice-versa,Class_IV-Fractions-Convert_improper_fraction_into_mixed_fraction_and_vice-versa-ws4.pdf
112,150,Class_V,Fractions_And_Decimals,Convert_improper_fraction_into_mixed_fraction_and_vice-versa,Class_V-Fractions_And_Decimals-Convert_improper_fraction_into_mixed_fraction_and_vice-versa-ws4.pdf
113,151,Class_IV,Computation_Operations,Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM),Class_IV-Computation_Operations-Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM)-ws4.pdf
114,152,Class_V,Computation_Operations,Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM),Class_V-Computation_Operations-Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM)-ws4.pdf
115,153,Class_V,Computation_Operations,"Sum,_difference,_multiplication_and_division__of_Roman_Numbers","Class_V-Computation_Operations-Sum,_difference,_multiplication_and_division__of_Roman_Numbers-ws4.pdf"
116,154,Class_I,Addition,Adding_one_digit_and_two_digit_numbers,Class_I-Addition-Adding_one_digit_and_two_digit_numbers-ws4.pdf
117,155,Class_I,Subtraction,Subtract_one_digit_and_two_digit_numbers,Class_I-Subtraction-Subtract_one_digit_and_two_digit_numbers-ws4.pdf
118,156,Class_II,Computation_Operations,Addition/subtraction_of_2_and_3-digit_numbers_with/without_regrouping_(carry),Class_II-Computation_Operations-Addition/subtraction_of_2_and_3-digit_numbers_with/without_regrouping_(carry)-ws4.pdf
119,157,Class_III,Computation_Operations,Addition_and_Subtraction_of_4_diigit_numbers,Class_III-Computation_Operations-Addition_and_Subtraction_of_4_diigit_numbers-ws4.pdf
120,158,Class_IV,Computation_Operations,Addition_and_Subtraction_upto_5_digit_numbers,Class_IV-Computation_Operations-Addition_and_Subtraction_upto_5_digit_numbers-ws4.pdf
121,159,Class_V,Computation_Operations,Addition_and_Subtraction_upto_7_digit_numbers,Class_V-Computation_Operations-Addition_and_Subtraction_upto_7_digit_numbers-ws4.pdf
122,160,Class_III,Computation_Operations,Addition_and_Subtraction_of_4_digit_numbers,Class_III-Computation_Operations-Addition_and_Subtraction_of_4_digit_numbers-ws4.pdf
123,161,Class_IV,Computation_Operations,"Multiplication_of_3_digit_numbers_with_1,2,3-digit_numbers","Class_IV-Computation_Operations-Multiplication_of_3_digit_numbers_with_1,2,3-digit_numbers-ws4.pdf"
124,162,Class_IV,Computation_Operations,"Division_of_upto_5-digit_numbers_with_1,2-digit_numbers","Class_IV-Computation_Operations-Division_of_upto_5-digit_numbers_with_1,2-digit_numbers-ws4.pdf"
125,163,Class_V,Computation_Operations,"Multiplication_of_5_digit_numbers_with_1,2,3-digit_numbers","Class_V-Computation_Operations-Multiplication_of_5_digit_numbers_with_1,2,3-digit_numbers-ws4.pdf"
126,164,Class_V,Computation_Operations,"Division_of_upto_5-digit_numbers_with_1,2-digit_numbers","Class_V-Computation_Operations-Division_of_upto_5-digit_numbers_with_1,2-digit_numbers-ws4.pdf"
127,165,Class_IV,Computation_Operations,Estimated_sum_and_difference_by_rounding_off,Class_IV-Computation_Operations-Estimated_sum_and_difference_by_rounding_off-ws4.pdf
128,166,Class_IV,Computation_Operations,Estimated_sum_and_difference_by_rounding_off,Class_IV-Computation_Operations-Estimated_sum_and_difference_by_rounding_off-ws4.pdf
129,167,Class_IV,Computation_Operations,Estimated_multiplication_by_rounding_off,Class_IV-Computation_Operations-Estimated_multiplication_by_rounding_off-ws4.pdf
130,168,Class_V,Computation_Operations,"Estimated_sum,_difference,_multiplication_and_division_by_rounding_off","Class_V-Computation_Operations-Estimated_sum,_difference,_multiplication_and_division_by_rounding_off-ws4.pdf"
131,169,Class_IV,Computation_Operations,Estimated_division_by_rounding_off,Class_IV-Computation_Operations-Estimated_division_by_rounding_off-ws4.pdf
132,170,Class_IV,Computation_Operations,Factors_and_multiples,Class_IV-Computation_Operations-Factors_and_multiples-ws4.pdf
133,171,Class_V,Computation_Operations,Factors_and_multiples,Class_V-Computation_Operations-Factors_and_multiples-ws4.pdf
134,172,Class_II,Number_Sense,Identification_of_correct_addition_and_subtraction_sentences_based_on_given_pictures,Class_II-Number_Sense-Identification_of_correct_addition_and_subtraction_sentences_based_on_given_pictures-ws4.pdf
135,173,Class_II,Time,Calendar_Reading,Class_II-Time-Calendar_Reading-ws4.pdf
136,175,Class_I,Time,Calendar_Reading,Class_I-Time-Calendar_Reading-ws4.pdf
137,176,Class_III,Measurements,Calendar_Reading,Class_III-Measurements-Calendar_Reading-ws4.pdf
138,177,Class_IV,Measurements,Calendar_Reading,Class_IV-Measurements-Calendar_Reading-ws4.pdf
139,178,Class_V,Measurements,Calendar_Reading,Class_V-Measurements-Calendar_Reading-ws4.pdf
140,179,Class_II,Measurements,Measuring_the_length_using_ruler,Class_II-Measurements-Measuring_the_length_using_ruler-ws4.pdf
141,180,Class_III,Measurements,Reading_temperature_on_thermometer_in_degree_C_or_degree_F,Class_III-Measurements-Reading_temperature_on_thermometer_in_degree_C_or_degree_F-ws4.pdf
142,181,Class_II,Measurements,Compare_the_lengths_and_weights,Class_II-Measurements-Compare_the_lengths_and_weights-ws4.pdf
143,182,Class_III,Measurements,Compare_the_lengths_and_weights,Class_III-Measurements-Compare_the_lengths_and_weights-ws4.pdf
144,183,Class_IV,Measurements,Compare_the_lengths_and_weights,Class_IV-Measurements-Compare_the_lengths_and_weights-ws4.pdf
145,184,Class_V,Measurements,Compare_the_lengths_and_weights,Class_V-Measurements-Compare_the_lengths_and_weights-ws4.pdf
146,186,Class_I,Money,Use_of_money_in_simple_shopping_activities,Class_I-Money-Use_of_money_in_simple_shopping_activities-ws4.pdf
147,187,Class_II,Time_and_Money,Calculating_money_in_simple_shopping,Class_II-Time_and_Money-Calculating_money_in_simple_shopping-ws4.pdf
148,189,Class_III,Money,Money_needed/left_after_shopping_activities,Class_III-Money-Money_needed/left_after_shopping_activities-ws4.pdf
149,190,Class_IV,Measurements,Calculating_money_in_shopping_activities,Class_IV-Measurements-Calculating_money_in_shopping_activities-ws4.pdf
150,191,Class_V,Measurements,Calculating_money_in_shopping_activities,Class_V-Measurements-Calculating_money_in_shopping_activities-ws4.pdf
151,192,Class_I,Money,Value_of_Coins/Notes,Class_I-Money-Value_of_Coins/Notes-ws4.pdf
152,193,Class_II,Time_and_Money,Value_of_Coins/Notes,Class_II-Time_and_Money-Value_of_Coins/Notes-ws4.pdf
153,194,Class_III,Money,Value_of_Coins/Notes,Class_III-Money-Value_of_Coins/Notes-ws4.pdf
154,195,Class_IV,Measurements,Value_of_Coins/Notes,Class_IV-Measurements-Value_of_Coins/Notes-ws4.pdf
155,196,Class_V,Measurements,Value_of_Coins/Notes,Class_V-Measurements-Value_of_Coins/Notes-ws4.pdf
156,197,Class_I,Money,Sum_of_money,Class_I-Money-Sum_of_money-ws4.pdf
157,198,Class_II,Time_and_Money,Sum_of_money,Class_II-Time_and_Money-Sum_of_money-ws4.pdf
158,199,Class_III,Money,Sum_of_money,Class_III-Money-Sum_of_money-ws4.pdf
159,200,Class_IV,Measurements,Sum_of_money,Class_IV-Measurements-Sum_of_money-ws4.pdf
160,201,Class_V,Measurements,Sum_of_money,Class_V-Measurements-Sum_of_money-ws4.pdf
161,202,Class_I,Money,More/Less_money_given_group,Class_I-Money-More/Less_money_given_group-ws4.pdf
162,203,Class_II,Time_and_Money,More/Less_money_given_group,Class_II-Time_and_Money-More/Less_money_given_group-ws4.pdf
163,204,Class_III,Money,More/Less_money_given_group,Class_III-Money-More/Less_money_given_group-ws4.pdf
164,205,Class_IV,Measurements,More/Less_money_given_group,Class_IV-Measurements-More/Less_money_given_group-ws4.pdf
165,206,Class_V,Measurements,More/Less_money_given_group,Class_V-Measurements-More/Less_money_given_group-ws4.pdf
166,209,Class_I,Logical_Reasoning,Number_pattern,Class_I-Logical_Reasoning-Number_pattern-ws4.pdf
167,210,Class_II,Logical_Reasoning,Number/Figure_Pattern,Class_II-Logical_Reasoning-Number/Figure_Pattern-ws4.pdf
168,211,Class_III,Logical_Reasoning,Number/Figure_Pattern,Class_III-Logical_Reasoning-Number/Figure_Pattern-ws4.pdf
169,212,Class_IV,Logical_Reasoning,Number/Figure_Pattern,Class_IV-Logical_Reasoning-Number/Figure_Pattern-ws4.pdf
170,213,Class_V,Logical_Reasoning,Number/Figure_Pattern,Class_V-Logical_Reasoning-Number/Figure_Pattern-ws4.pdf
171,214,Class_III,Logical_Reasoning,Mirror_Images,Class_III-Logical_Reasoning-Mirror_Images-ws4.pdf
172,215,Class_IV,Logical_Reasoning,Mirror_Images,Class_IV-Logical_Reasoning-Mirror_Images-ws4.pdf
173,216,Class_V,Logical_Reasoning,Mirror_Images,Class_V-Logical_Reasoning-Mirror_Images-ws4.pdf
174,217,Class_II,Logical_Reasoning,Coding_And_Decoding,Class_II-Logical_Reasoning-Coding_And_Decoding-ws4.pdf
175,218,Class_II,Logical_Reasoning,Coding_And_Decoding,Class_II-Logical_Reasoning-Coding_And_Decoding-ws4.pdf
176,219,Class_III,Logical_Reasoning,Coding_And_Decoding,Class_III-Logical_Reasoning-Coding_And_Decoding-ws4.pdf
177,220,Class_IV,Logical_Reasoning,Coding_And_Decoding,Class_IV-Logical_Reasoning-Coding_And_Decoding-ws4.pdf
178,221,Class_V,Logical_Reasoning,Coding_And_Decoding,Class_V-Logical_Reasoning-Coding_And_Decoding-ws4.pdf
1,5,Nursery,Counting_and_Numbers_upto_10,Count_forward_and_backward_upto_10,Nursery-Counting_and_Numbers_upto_10-Count_forward_and_backward_upto_10-ws5.pdf
2,6,Nursery,Counting_and_Numbers_upto_10,"Before,_after_and_between_upto_10","Nursery-Counting_and_Numbers_upto_10-Before,_after_and_between_upto_10-ws5.pdf"
3,7,Nursery,Counting_and_Numbers_upto_10,Compare_3_numbers_upto_10_ascending_descending,Nursery-Counting_and_Numbers_upto_10-Compare_3_numbers_upto_10_ascending_descending-ws5.pdf
4,10,Prep,Counting_and_Numbers_upto_20,Count_forward_and_backward_upto_20,Prep-Counting_and_Numbers_upto_20-Count_forward_and_backward_upto_20-ws5.pdf
5,11,Prep,Counting_and_Numbers_upto_20,"Before,_after_and_between_upto_20","Prep-Counting_and_Numbers_upto_20-Before,_after_and_between_upto_20-ws5.pdf"
6,12,Prep,Counting_and_Numbers_upto_20,Compare_3_numbers_upto_20_ascending_descending,Prep-Counting_and_Numbers_upto_20-Compare_3_numbers_upto_20_ascending_descending-ws5.pdf
7,13,Nursery,Counting_and_Numbers_upto_10,Fewer_more_or_same_number_vs_objects,Nursery-Counting_and_Numbers_upto_10-Fewer_more_or_same_number_vs_objects-ws5.pdf
8,14,Nursery,Measurement,Long_and_Short,Nursery-Measurement-Long_and_Short-ws5.pdf
9,15,Nursery,Measurement,Tall_and_Short,Nursery-Measurement-Tall_and_Short-ws5.pdf
10,16,Nursery,Measurement,Wide_and_Narrow,Nursery-Measurement-Wide_and_Narrow-ws5.pdf
11,17,Nursery,Measurement,Light_and_Heavy,Nursery-Measurement-Light_and_Heavy-ws5.pdf
12,18,Prep,Measurement,Long_and_Short,Prep-Measurement-Long_and_Short-ws5.pdf
13,19,Prep,Measurement,Tall_and_Short,Prep-Measurement-Tall_and_Short-ws5.pdf
14,20,Prep,Measurement,Wide_and_Narrow,Prep-Measurement-Wide_and_Narrow-ws5.pdf
15,21,Prep,Measurement,Light_and_Heavy,Prep-Measurement-Light_and_Heavy-ws5.pdf
16,22,Prep,Counting_and_Numbers_upto_20,Name_of_numbers_upto_20,Prep-Counting_and_Numbers_upto_20-Name_of_numbers_upto_20-ws5.pdf
17,24,Nursery,2D_Shapes,Name_the_shape,Nursery-2D_Shapes-Name_the_shape-ws5.pdf
18,25,Nursery,2D_Shapes,Count_the_shape,Nursery-2D_Shapes-Count_the_shape-ws5.pdf
19,26,Nursery,2D_Shapes,Count_the_same_color_shape,Nursery-2D_Shapes-Count_the_same_color_shape-ws5.pdf
20,27,Prep,2D_Shapes,Name_the_shape,Prep-2D_Shapes-Name_the_shape-ws5.pdf
21,29,Prep,2D_Shapes,Count_the_shape,Prep-2D_Shapes-Count_the_shape-ws5.pdf
22,30,Prep,2D_Shapes,Count_the_same_color_shape,Prep-2D_Shapes-Count_the_same_color_shape-ws5.pdf
23,31,Nursery,Money,Value_of_Coins/Notes,Nursery-Money-Value_of_Coins/Notes-ws5.pdf
24,33,Prep,Money,Value_of_Coins/Notes,Prep-Money-Value_of_Coins/Notes-ws5.pdf
25,34,Nursery,Money,Sum_of_money,Nursery-Money-Sum_of_money-ws5.pdf
26,35,Prep,Money,Sum_of_money,Prep-Money-Sum_of_money-ws5.pdf
27,36,Nursery,Money,More/Less_money_given_group,Nursery-Money-More/Less_money_given_group-ws5.pdf
28,37,Prep,Money,More/Less_money_given_group,Prep-Money-More/Less_money_given_group-ws5.pdf
29,38,Prep,Counting_and_Numbers_upto_20,Fewer_more_or_same_number_vs_objects,Prep-Counting_and_Numbers_upto_20-Fewer_more_or_same_number_vs_objects-ws5.pdf
30,40,Class_I,Number_Sense,"What_comes_before,_after,_and_in_between_the_numbers","Class_I-Number_Sense-What_comes_before,_after,_and_in_between_the_numbers-ws5.pdf"
31,41,Class_I,Number_Sense,"Skip_counting_by_2,3,5_and_10","Class_I-Number_Sense-Skip_counting_by_2,3,5_and_10-ws5.pdf"
32,42,Prep,Counting_and_Numbers_upto_20,Skip_counting_by_2,Prep-Counting_and_Numbers_upto_20-Skip_counting_by_2-ws5.pdf
33,43,Class_I,Number_Sense,Standard_and_Expanded_form_number_upto_3_digits,Class_I-Number_Sense-Standard_and_Expanded_form_number_upto_3_digits-ws5.pdf
34,45,Class_II,Number_Sense,Standard_and_Expanded_form_number_upto_4_digits,Class_II-Number_Sense-Standard_and_Expanded_form_number_upto_4_digits-ws5.pdf
35,49,Class_III,Number_Sense,Standard_and_Expanded_form_number_upto_5_digits,Class_III-Number_Sense-Standard_and_Expanded_form_number_upto_5_digits-ws5.pdf
36,50,Class_IV,Number_Sense,Standard_and_Expanded_form_number_upto_6_digits,Class_IV-Number_Sense-Standard_and_Expanded_form_number_upto_6_digits-ws5.pdf
37,51,Class_V,Number_Sense,Standard_and_Expanded_form_number_upto_7_digits,Class_V-Number_Sense-Standard_and_Expanded_form_number_upto_7_digits-ws5.pdf
38,52,Class_I,Number_Sense,Comparing_Numbers_(Ascending_and_Descending),Class_I-Number_Sense-Comparing_Numbers_(Ascending_and_Descending)-ws5.pdf
39,53,Class_II,Number_Sense,Comparing_Numbers_(Ascending_and_Descending),Class_II-Number_Sense-Comparing_Numbers_(Ascending_and_Descending)-ws5.pdf
40,54,Class_III,Number_Sense,Comparing_Numbers_(Ascending_and_Descending),Class_III-Number_Sense-Comparing_Numbers_(Ascending_and_Descending)-ws5.pdf
41,55,Class_IV,Number_Sense,Comparing_Numbers_(Ascending_and_Descending),Class_IV-Number_Sense-Comparing_Numbers_(Ascending_and_Descending)-ws5.pdf
42,56,Class_V,Number_Sense,Comparing_Numbers_(Ascending_and_Descending),Class_V-Number_Sense-Comparing_Numbers_(Ascending_and_Descending)-ws5.pdf
43,57,Class_I,Number_Sense,Abacus_and_Place_Value,Class_I-Number_Sense-Abacus_and_Place_Value-ws5.pdf
44,58,Class_II,Number_Sense,Abacus_and_Place_Value,Class_II-Number_Sense-Abacus_and_Place_Value-ws5.pdf
45,59,Class_III,Number_Sense,Abacus_and_Place_Value,Class_III-Number_Sense-Abacus_and_Place_Value-ws5.pdf
46,60,Class_IV,Number_Sense,Abacus_and_Place_Value,Class_IV-Number_Sense-Abacus_and_Place_Value-ws5.pdf
47,61,Class_V,Number_Sense,Abacus_and_Place_Value,Class_V-Number_Sense-Abacus_and_Place_Value-ws5.pdf
48,62,Class_II,Number_Sense,Abacus_Recognize_Numbers,Class_II-Number_Sense-Abacus_Recognize_Numbers-ws5.pdf
49,63,Class_III,Number_Sense,Abacus_Recognize_Numbers,Class_III-Number_Sense-Abacus_Recognize_Numbers-ws5.pdf
50,64,Class_IV,Number_Sense,Abacus_Recognize_Numbers,Class_IV-Number_Sense-Abacus_Recognize_Numbers-ws5.pdf
51,65,Class_V,Number_Sense,Abacus_Recognize_Numbers,Class_V-Number_Sense-Abacus_Recognize_Numbers-ws5.pdf
52,66,Class_II,Number_Sense,Abacus_Recognize_Numbers_Level_2,Class_II-Number_Sense-Abacus_Recognize_Numbers_Level_2-ws5.pdf
53,67,Class_III,Number_Sense,Abacus_Recognize_Numbers_Level_2,Class_III-Number_Sense-Abacus_Recognize_Numbers_Level_2-ws5.pdf
54,68,Class_IV,Number_Sense,Abacus_Recognize_Numbers_Level_2,Class_IV-Number_Sense-Abacus_Recognize_Numbers_Level_2-ws5.pdf
55,69,Class_V,Number_Sense,Abacus_Recognize_Numbers_Level_2,Class_V-Number_Sense-Abacus_Recognize_Numbers_Level_2-ws5.pdf
56,70,Class_II,Number_Sense,Formation_of_Numbers,Class_II-Number_Sense-Formation_of_Numbers-ws5.pdf
57,71,Class_III,Number_Sense,Formation_of_Numbers,Class_III-Number_Sense-Formation_of_Numbers-ws5.pdf
58,72,Class_IV,Number_Sense,Formation_of_Numbers,Class_IV-Number_Sense-Formation_of_Numbers-ws5.pdf
59,73,Class_V,Number_Sense,Formation_of_Numbers,Class_V-Number_Sense-Formation_of_Numbers-ws5.pdf
60,75,Class_II,Time,Read_The_Time_Using_Clock,Class_II-Time-Read_The_Time_Using_Clock-ws5.pdf
61,76,Class_II,Time,Time_Slower_And_Faster,Class_II-Time-Time_Slower_And_Faster-ws5.pdf
62,77,Class_II,Time,Time_Addition_Substraction,Class_II-Time-Time_Addition_Substraction-ws5.pdf
63,83,Class_III,Fractions,Fraction_of_shaded/unshaded_parts,Class_III-Fractions-Fraction_of_shaded/unshaded_parts-ws5.pdf
64,84,Class_IV,Fractions,Fraction_of_shaded/unshaded_parts_(1_colour_/_2_colour),Class_IV-Fractions-Fraction_of_shaded/unshaded_parts_(1_colour_/_2_colour)-ws5.pdf
65,85,Class_IV,Geometry,Perimeter_of_Squares_and_Rectangles,Class_IV-Geometry-Perimeter_of_Squares_and_Rectangles-ws5.pdf
66,86,Class_V,Fractions_And_Decimals,Fractional_or_Decimal_form_of_shaded/unshaded_parts_(1_colour_/_2_colour),Class_V-Fractions_And_Decimals-Fractional_or_Decimal_form_of_shaded/unshaded_parts_(1_colour_/_2_colour)-ws5.pdf
67,87,Class_V,Area_and_Perimeter,Finding_Area_by_counting,Class_V-Area_and_Perimeter-Finding_Area_by_counting-ws5.pdf
68,88,Class_V,Area_and_Perimeter,Finding_Perimeter_by_counting,Class_V-Area_and_Perimeter-Finding_Perimeter_by_counting-ws5.pdf
69,89,Class_V,Area_and_Perimeter,Area_of_Square_and_Rectangles,Class_V-Area_and_Perimeter-Area_of_Square_and_Rectangles-ws5.pdf
70,90,Class_V,Area_and_Perimeter,Percentage_Changed_Area_Perimeter,Class_V-Area_and_Perimeter-Percentage_Changed_Area_Perimeter-ws5.pdf
71,98,Class_III,Data_Handling_Graphs,Charts_(Easy_Questions)_(horizontal_and_vertical_bar_graphs),Class_III-Data_Handling_Graphs-Charts_(Easy_Questions)_(horizontal_and_vertical_bar_graphs)-ws5.pdf
72,99,Class_IV,Data_Handling_Graphs,Charts_(all_chart_types),Class_IV-Data_Handling_Graphs-Charts_(all_chart_types)-ws5.pdf
73,100,Class_V,Data_Handling_Graphs,Charts_(all_chart_types),Class_V-Data_Handling_Graphs-Charts_(all_chart_types)-ws5.pdf
74,101,Class_III,Logical_Reasoning,Direction_Sense_Easy_angles,Class_III-Logical_Reasoning-Direction_Sense_Easy_angles-ws5.pdf
75,102,Class_IV,Logical_Reasoning,Direction_Sense_Normal,Class_IV-Logical_Reasoning-Direction_Sense_Normal-ws5.pdf
76,103,Class_V,Logical_Reasoning,Direction_Sense_Normal,Class_V-Logical_Reasoning-Direction_Sense_Normal-ws5.pdf
77,106,Class_I,Addition,Find_Missing_Digits,Class_I-Addition-Find_Missing_Digits-ws5.pdf
78,107,Class_I,Subtraction,Find_Missing_Digits_For_Subtraction,Class_I-Subtraction-Find_Missing_Digits_For_Subtraction-ws5.pdf
79,112,Class_II,Computation_Operations,Find_Missing_Digits,Class_II-Computation_Operations-Find_Missing_Digits-ws5.pdf
80,113,Class_III,Computation_Operations,Find_Missing_Digits_(Addition_/_Subtraction),Class_III-Computation_Operations-Find_Missing_Digits_(Addition_/_Subtraction)-ws5.pdf
81,114,Class_III,Computation_Operations,Find_Missing_Digits_(Multiplication_/_Division),Class_III-Computation_Operations-Find_Missing_Digits_(Multiplication_/_Division)-ws5.pdf
82,115,Class_IV,Computation_Operations,Find_Missing_Digits_(Addition_/_Subtraction),Class_IV-Computation_Operations-Find_Missing_Digits_(Addition_/_Subtraction)-ws5.pdf
83,116,Class_IV,Computation_Operations,Find_Missing_Digits_(Multiplication_/_Division),Class_IV-Computation_Operations-Find_Missing_Digits_(Multiplication_/_Division)-ws5.pdf
84,117,Class_V,Computation_Operations,Find_Missing_Digits,Class_V-Computation_Operations-Find_Missing_Digits-ws5.pdf
85,122,Class_II,Time_and_Money,Word_Problems_-_Time_Calculations,Class_II-Time_and_Money-Word_Problems_-_Time_Calculations-ws5.pdf
86,123,Class_III,Measurements,Word_Problems_-_Time_Calculations,Class_III-Measurements-Word_Problems_-_Time_Calculations-ws5.pdf
87,124,Class_IV,Measurements,Word_Problems_-_Time_Calculations,Class_IV-Measurements-Word_Problems_-_Time_Calculations-ws5.pdf
88,125,Class_V,Measurements,Word_Problems_-_Time_Calculations,Class_V-Measurements-Word_Problems_-_Time_Calculations-ws5.pdf
89,127,Class_II,Measurements,Conversion_of_units,Class_II-Measurements-Conversion_of_units-ws5.pdf
90,128,Class_III,Measurements,Conversion_of_Units,Class_III-Measurements-Conversion_of_Units-ws5.pdf
91,129,Class_IV,Measurements,Conversion_of_Units,Class_IV-Measurements-Conversion_of_Units-ws5.pdf
92,130,Class_V,Measurements,Conversion_of_Units,Class_V-Measurements-Conversion_of_Units-ws5.pdf
93,131,Class_II,Number_Sense,Formation_of_Numbers_(Advanced),Class_II-Number_Sense-Formation_of_Numbers_(Advanced)-ws5.pdf
94,132,Class_III,Number_Sense,Formation_of_Numbers_(Advanced),Class_III-Number_Sense-Formation_of_Numbers_(Advanced)-ws5.pdf
95,133,Class_IV,Number_Sense,Formation_of_Numbers_(Advanced),Class_IV-Number_Sense-Formation_of_Numbers_(Advanced)-ws5.pdf
96,134,Class_V,Number_Sense,Formation_of_Numbers_(Advanced),Class_V-Number_Sense-Formation_of_Numbers_(Advanced)-ws5.pdf
97,135,Class_III,Fractions,Arranging_Fractions,Class_III-Fractions-Arranging_Fractions-ws5.pdf
98,136,Class_IV,Fractions,Arranging_Fractions,Class_IV-Fractions-Arranging_Fractions-ws5.pdf
