"id","userid","class","subject","topic","subtopic","type","type1","type2","question","correct_ans","hint","opt_a","opt_b","opt_c","opt_d","status","created_at","updated_at","shape_info"
559,1,2,8,28,27,0,"","","Which of the following shape is a Rectangle?","2","","4","2","3","1",0,"2023-09-04 14:55:09","2023-09-04 14:55:09",""
560,1,2,8,28,27,0,"","","Which of the following shape is a Triangle?","3","","2","1","3","4",0,"2023-09-04 14:55:09","2023-09-04 14:55:09",""
561,1,2,8,28,27,0,"","","Which of the following shape is a Square?","4","","2","4","3","1",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
562,1,2,8,28,27,0,"","","Which of the following shape is a Square?","4","","4","1","3","2",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
563,1,2,8,28,27,0,"","","Which of the following shape is a Rectangle?","2","","2","1","4","3",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
564,1,2,8,28,27,0,"","","Which of the following shape is a Triangle?","3","","3","4","1","2",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
565,1,2,8,28,27,0,"","","Which of the following shape is a Circle?","1","","2","1","3","4",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
566,1,2,8,28,27,0,"","","Which of the following shape is a Circle?","1","","4","3","2","1",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
567,1,2,8,28,27,0,"","","Which of the following shape is a Square?","4","","2","3","4","1",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
568,1,2,8,28,27,0,"","","Which of the following shape is a Triangle?","3","","1","2","4","3",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
569,1,2,8,28,27,0,"","","Which of the following shape is a Circle?","1","","3","4","1","2",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
570,1,2,8,28,29,4,"","","How many square are there in the given image?","5","","16","7","5","14",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
571,1,2,8,28,29,4,"","","How many square are there in the given image?","2","","12","2","15","8",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
572,1,2,8,28,29,3,"","","How many triangle are there in the given image?","15","","11","2","15","16",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
573,1,2,8,28,29,3,"","","How many triangle are there in the given image?","12","","12","1","17","6",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
574,1,2,8,28,29,3,"","","How many triangle are there in the given image?","13","","13","12","20","15",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
575,1,2,8,28,29,3,"","","How many triangle are there in the given image?","20","","10","1","8","20",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
576,1,2,8,28,29,1,"","","How many circle are there in the given image?","1","","6","1","18","4",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
577,1,2,8,28,29,2,"","","How many rectangle are there in the given image?","9","","14","10","9","18",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
578,1,2,8,28,29,2,"","","How many rectangle are there in the given image?","16","","15","16","4","19",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
579,1,2,8,28,29,4,"","","How many square are there in the given image?","11","","12","4","15","11",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
580,1,2,8,28,29,2,"","","How many rectangle are there in the given image?","3","","12","9","7","3",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
581,1,2,8,28,29,3,"","","How many triangle are there in the given image?","14","","19","14","11","13",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
582,1,2,8,28,29,3,"","","How many triangle are there in the given image?","5","","16","10","11","5",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
583,1,2,8,28,29,4,"","","How many square are there in the given image?","10","","12","10","15","8",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
584,1,2,8,28,29,1,"","","How many circle are there in the given image?","14","","15","6","14","11",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
585,1,2,8,28,29,1,"","","How many circle are there in the given image?","19","","18","12","4","19",0,"2023-09-04 14:55:10","2023-09-04 14:55:10",""
586,1,2,8,28,29,4,"","","How many square are there in the given image?","6","","6","16","2","10",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
587,1,2,8,28,29,1,"","","How many circle are there in the given image?","11","","13","14","11","16",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
588,1,2,8,28,29,3,"","","How many triangle are there in the given image?","3","","9","18","3","8",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
589,1,2,8,28,29,3,"","","How many triangle are there in the given image?","7","","7","17","6","20",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
590,1,2,8,28,29,1,"","","How many circle are there in the given image?","6","","7","10","18","6",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
591,1,2,8,28,29,1,"","","How many circle are there in the given image?","6","","6","14","7","12",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
592,1,2,8,28,29,1,"","","How many circle are there in the given image?","4","","13","19","4","11",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
593,1,2,8,28,29,4,"","","How many square are there in the given image?","15","","1","3","12","15",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
594,1,2,8,28,29,2,"","","How many rectangle are there in the given image?","4","","4","20","7","16",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
595,1,2,8,28,29,3,"","","How many triangle are there in the given image?","18","","18","20","1","8",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
596,1,2,8,28,29,4,"","","How many square are there in the given image?","19","","5","1","16","19",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
597,1,2,8,28,29,4,"","","How many square are there in the given image?","7","","7","11","18","13",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
598,1,2,8,28,29,1,"","","How many circle are there in the given image?","14","","14","11","18","20",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
599,1,2,8,28,29,3,"","","How many triangle are there in the given image?","13","","13","3","1","20",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
600,1,2,8,28,29,4,"","","How many square are there in the given image?","2","","7","10","15","2",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
601,1,2,8,28,29,3,"","","How many triangle are there in the given image?","16","","14","13","16","8",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
602,1,2,8,28,29,4,"","","How many square are there in the given image?","18","","11","17","10","18",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
603,1,2,8,28,29,4,"","","How many square are there in the given image?","2","","17","3","19","2",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
604,1,2,8,28,29,4,"","","How many square are there in the given image?","3","","5","3","10","14",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
605,1,2,8,28,29,4,"","","How many square are there in the given image?","12","","12","9","6","1",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
606,1,2,8,28,29,1,"","","How many circle are there in the given image?","17","","20","16","1","17",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
607,1,2,8,28,29,2,"","","How many rectangle are there in the given image?","9","","9","6","2","13",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
608,1,2,8,28,29,1,"","","How many circle are there in the given image?","5","","20","19","5","9",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
609,1,2,8,28,29,3,"","","How many triangle are there in the given image?","17","","10","14","17","1",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
610,1,2,8,28,29,4,"","","How many square are there in the given image?","14","","19","14","7","10",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
611,1,2,8,28,29,1,"","","How many circle are there in the given image?","8","","7","10","8","16",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
612,1,2,8,28,29,4,"","","How many square are there in the given image?","2","","16","18","7","2",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
613,1,2,8,28,30,3,"2","","How many orange Triangle are there?","11","","4","9","18","11",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
614,1,2,8,28,30,4,"5","","How many blue Square are there?","10","","2","10","17","3",0,"2023-09-04 14:55:11","2023-09-04 14:55:11",""
615,1,2,8,28,30,1,"4","","How many yellow Circle are there?","17","","18","17","2","13",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
616,1,2,8,28,30,3,"5","","How many blue Triangle are there?","12","","18","12","1","20",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
617,1,2,8,28,30,3,"5","","How many blue Triangle are there?","10","","10","8","4","7",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
618,1,2,8,28,30,2,"2","","How many orange Rectangle are there?","13","","16","13","15","8",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
619,1,2,8,28,30,4,"5","","How many blue Square are there?","17","","17","12","8","7",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
620,1,2,8,28,30,1,"5","","How many blue Circle are there?","19","","17","15","16","19",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
621,1,2,8,28,30,1,"4","","How many yellow Circle are there?","19","","6","19","9","11",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
622,1,2,8,28,30,4,"5","","How many blue Square are there?","4","","19","9","4","6",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
623,1,2,8,28,30,3,"1","","How many pink Triangle are there?","20","","4","3","20","1",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
624,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","1","","18","19","1","7",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
625,1,2,8,28,30,2,"3","","How many green Rectangle are there?","10","","10","9","4","13",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
626,1,2,8,28,30,2,"2","","How many orange Rectangle are there?","7","","12","7","16","11",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
627,1,2,8,28,30,4,"2","","How many orange Square are there?","18","","20","3","17","18",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
628,1,2,8,28,30,4,"4","","How many yellow Square are there?","4","","17","12","19","4",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
629,1,2,8,28,30,2,"2","","How many orange Rectangle are there?","17","","17","20","3","6",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
630,1,2,8,28,30,4,"2","","How many orange Square are there?","4","","4","2","7","12",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
631,1,2,8,28,30,1,"3","","How many green Circle are there?","18","","10","13","18","2",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
632,1,2,8,28,30,3,"1","","How many pink Triangle are there?","7","","7","1","13","5",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
633,1,2,8,28,30,1,"2","","How many orange Circle are there?","11","","3","4","12","11",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
634,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","2","","17","7","2","13",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
635,1,2,8,28,30,1,"1","","How many pink Circle are there?","14","","17","9","7","14",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
636,1,2,8,28,30,3,"5","","How many blue Triangle are there?","8","","19","18","8","20",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
637,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","11","","18","10","17","11",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
638,1,2,8,28,30,2,"3","","How many green Rectangle are there?","18","","7","18","3","16",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
639,1,2,8,28,30,2,"1","","How many pink Rectangle are there?","1","","17","1","16","9",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
640,1,2,8,28,30,3,"3","","How many green Triangle are there?","15","","3","18","15","13",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
641,1,2,8,28,30,4,"3","","How many green Square are there?","9","","3","12","6","9",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
642,1,2,8,28,30,3,"5","","How many blue Triangle are there?","3","","8","12","18","3",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
643,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","15","","3","12","15","17",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
644,1,2,8,28,30,1,"2","","How many orange Circle are there?","12","","2","13","3","12",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
645,1,2,8,28,30,2,"1","","How many pink Rectangle are there?","13","","3","20","13","8",0,"2023-09-04 14:55:12","2023-09-04 14:55:12",""
646,1,2,8,28,30,1,"3","","How many green Circle are there?","12","","6","12","2","4",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
647,1,2,8,28,30,4,"2","","How many orange Square are there?","14","","9","17","14","10",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
648,1,2,8,28,30,3,"2","","How many orange Triangle are there?","14","","6","15","14","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
649,1,2,8,28,30,1,"3","","How many green Circle are there?","11","","9","17","2","11",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
650,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","1","","4","9","1","15",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
651,1,2,8,28,30,2,"1","","How many pink Rectangle are there?","20","","7","17","6","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
652,1,2,8,28,30,4,"5","","How many blue Square are there?","12","","12","5","9","17",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
653,1,2,8,28,30,3,"3","","How many green Triangle are there?","19","","20","4","14","19",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
654,1,2,8,28,30,2,"2","","How many orange Rectangle are there?","11","","8","9","3","11",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
655,1,2,8,28,30,3,"5","","How many blue Triangle are there?","13","","14","9","13","11",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
656,1,2,8,28,30,3,"4","","How many yellow Triangle are there?","6","","14","6","1","17",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
657,1,2,8,28,30,3,"5","","How many blue Triangle are there?","7","","7","12","2","14",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
658,1,2,8,32,33,2,"","","What is the value of note?","2","","0.5","1","2","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
659,1,2,8,32,33,2,"","","What is the value of note?","0.5","","10","5","20","0.5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
660,1,2,8,32,33,1,"","","What is the value of coin?","10","","20","5","10","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
661,1,2,8,32,33,2,"","","What is the value of note?","0.5","","1","2","10","0.5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
662,1,2,8,32,33,1,"","","What is the value of coin?","2","","2","1","0.5","5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
663,1,2,8,32,33,1,"","","What is the value of coin?","5","","20","10","5","1",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
664,1,2,8,32,33,1,"","","What is the value of coin?","0.5","","20","10","2","0.5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
665,1,2,8,32,33,1,"","","What is the value of coin?","20","","0.5","20","10","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
666,1,2,8,32,33,1,"","","What is the value of coin?","2","","20","1","0.5","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
667,1,2,8,32,33,1,"","","What is the value of coin?","5","","5","20","2","0.5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
668,1,2,8,32,33,1,"","","What is the value of coin?","20","","1","0.5","20","5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
669,1,2,8,32,33,1,"","","What is the value of coin?","1","","1","10","5","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
670,1,2,8,32,33,1,"","","What is the value of coin?","0.5","","1","5","0.5","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
671,1,2,8,32,35,0,"","","What is the sum of money shown?","0.5","","0.5","10","5","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
672,1,2,8,32,35,0,"","","What is the sum of money shown?","5","","0.5","5","20","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
673,1,2,8,32,35,0,"","","What is the sum of money shown?","1","","5","10","1","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
674,1,2,8,32,35,0,"","","What is the sum of money shown?","1","","20","1","2","5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
675,1,2,8,32,35,0,"","","What is the sum of money shown?","0.5","","1","5","2","0.5",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
676,1,2,8,32,35,0,"","","What is the sum of money shown?","20","","0.5","2","10","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
677,1,2,8,32,35,0,"","","What is the sum of money shown?","0.5","","20","2","0.5","10",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
678,1,2,8,32,35,0,"","","What is the sum of money shown?","1","","5","1","10","2",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
679,1,2,8,32,35,0,"","","What is the sum of money shown?","2","","10","1","2","20",0,"2023-09-04 14:55:13","2023-09-04 14:55:13",""
680,1,2,8,32,35,0,"","","What is the sum of money shown?","5","","10","1","0.5","5",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
681,1,2,8,32,35,0,"","","What is the sum of money shown?","10","","5","20","0.5","10",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
682,1,2,8,32,35,0,"","","What is the sum of money shown?","5","","5","0.5","2","20",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
683,1,2,8,32,35,0,"","","What is the sum of money shown?","2","","2","1","10","20",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
684,1,2,8,32,35,0,"","","What is the sum of money shown?","10","","10","2","20","5",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
685,1,2,8,32,37,1,"","","Which group has more money?","10","","2","5","10","1",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
686,1,2,8,32,37,1,"","","Which group has more money?","15","","14","7","15","10",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
687,1,2,8,32,37,1,"","","Which group has more money?","10","","10","6","4","9",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
688,1,2,8,32,37,1,"","","Which group has more money?","16","","4","9","16","11",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
689,1,2,8,32,37,1,"","","Which group has more money?","19","","18","13","19","15",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
690,1,2,8,32,37,0,"","","Which group has less money?","4","","4","8.5","5.5","9.5",0,"2023-09-04 14:55:14","2023-09-04 14:55:14",""
691,1,3,8,39,40,1,"","","What comes after 2 but before 54?","4","","4","91","98","80",0,"2023-09-04 14:55:39","2023-09-04 14:55:39",""
692,1,3,8,39,40,2,"","","What comes between 20 and 23?","21","","21","81","41","57",0,"2023-09-04 14:55:39","2023-09-04 14:55:39",""
693,1,3,8,39,40,2,"","","What comes between 39 and 83?","67","","7","18","67","30",0,"2023-09-04 14:55:39","2023-09-04 14:55:39",""
694,1,3,8,39,40,1,"","","What comes after 15 but before 29?","27","","27","91","77","86",0,"2023-09-04 14:55:39","2023-09-04 14:55:39",""
695,1,3,8,39,40,2,"","","What comes between 12 and 73?","54","","83","81","89","54",0,"2023-09-04 14:55:39","2023-09-04 14:55:39",""
696,1,3,8,39,40,1,"","","What comes after 2 but before 49?","19","","80","19","75","88",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
697,1,3,8,39,40,1,"","","What comes after 36 but before 53?","38","","0","1","80","38",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
698,1,3,8,39,40,1,"","","What comes after 0 but before 16?","15","","18","15","94","24",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
699,1,3,8,39,40,1,"","","What comes after 7 but before 93?","26","","0","26","98","4",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
700,1,3,8,39,40,1,"","","What comes after 13 but before 74?","56","","56","96","95","85",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
701,1,3,8,39,40,1,"","","What comes after 57 but before 92?","64","","95","32","15","64",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
702,1,3,8,39,40,2,"","","What comes between 35 and 42?","38","","55","92","38","79",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
703,1,3,8,39,40,2,"","","What comes between 11 and 15?","14","","48","14","72","65",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
704,1,3,8,39,40,2,"","","What comes between 25 and 49?","37","","53","20","37","13",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
705,1,3,8,39,40,2,"","","What comes between 36 and 54?","45","","87","21","76","45",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
706,1,3,8,39,40,1,"","","What comes after 3 but before 8?","7","","40","7","13","24",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
707,1,3,8,39,40,2,"","","What comes between 19 and 58?","56","","75","66","56","14",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
708,1,3,8,39,40,2,"","","What comes between 6 and 85?","11","","96","97","95","11",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
709,1,3,8,39,40,1,"","","What comes after 0 but before 48?","29","","29","71","69","64",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
710,1,3,8,39,40,0,"","","What comes before 10 but after 0?","1","","77","1","86","64",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
711,1,3,8,39,40,0,"","","What comes before 62 but after 27?","60","","8","60","94","23",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
712,1,3,8,39,40,2,"","","What comes between 12 and 51?","23","","23","52","84","89",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
713,1,3,8,39,40,0,"","","What comes before 61 but after 55?","59","","3","59","18","28",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
714,1,3,8,39,40,1,"","","What comes after 40 but before 62?","49","","38","49","22","12",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
715,1,3,8,39,40,2,"","","What comes between 19 and 99?","33","","33","8","7","18",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
716,1,3,8,39,40,1,"","","What comes after 10 but before 49?","23","","59","23","74","5",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
717,1,3,8,39,40,0,"","","What comes before 17 but after 0?","8","","8","78","40","54",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
718,1,3,8,39,40,0,"","","What comes before 66 but after 41?","61","","87","91","61","82",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
719,1,3,8,39,40,0,"","","What comes before 15 but after 8?","10","","38","10","32","89",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
720,1,3,8,39,40,2,"","","What comes between 29 and 71?","63","","12","90","63","75",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
721,1,3,8,39,40,0,"","","What comes before 78 but after 68?","77","","11","10","46","77",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
722,1,3,8,39,40,0,"","","What comes before 22 but after 14?","17","","90","83","68","17",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
723,1,3,8,39,40,1,"","","What comes after 18 but before 96?","85","","85","4","14","17",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
724,1,3,8,39,40,1,"","","What comes after 78 but before 83?","79","","9","79","95","89",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
725,1,3,8,39,40,2,"","","What comes between 22 and 70?","38","","80","2","38","0",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
726,1,3,8,39,40,0,"","","What comes before 26 but after 2?","8","","1","8","39","95",0,"2023-09-04 14:55:40","2023-09-04 14:55:40",""
727,1,3,8,39,40,2,"","","What comes between 29 and 61?","38","","12","22","86","38",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
728,1,3,8,39,40,1,"","","What comes after 5 but before 9?","6","","15","6","64","69",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
729,1,3,8,39,40,2,"","","What comes between 0 and 13?","8","","56","8","77","78",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
730,1,3,8,39,40,1,"","","What comes after 10 but before 13?","12","","62","38","39","12",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
731,1,3,8,39,40,0,"","","What comes before 21 but after 4?","18","","63","32","33","18",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
732,1,3,8,39,40,0,"","","What comes before 4 but after 2?","3","","73","49","3","59",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
733,1,3,8,39,40,0,"","","What comes before 14 but after 1?","7","","7","34","30","95",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
734,1,3,8,39,40,2,"","","What comes between 16 and 45?","39","","39","60","57","74",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
735,1,3,8,39,40,1,"","","What comes after 17 but before 21?","19","","19","81","59","46",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
736,1,3,8,39,40,0,"","","What comes before 30 but after 25?","28","","39","28","35","74",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
737,1,3,8,39,40,2,"","","What comes between 13 and 96?","46","","46","7","10","8",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
738,1,3,8,39,40,0,"","","What comes before 56 but after 39?","43","","33","43","81","98",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
739,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 3?","7","","7","27","15","6",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
740,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 10?","74","","74","10","40","90",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
741,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 10?","49","","70","50","49","90",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
742,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 2?","10","","15","3","13","10",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
743,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","2","","5","45","25","2",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
744,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 5?","25","","33","43","25","41",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
745,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","9","","9","45","50","40",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
746,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 3?","22","","22","18","12","15",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
747,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","15","","15","26","5","16",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
748,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","27","","27","11","22","14",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
749,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","30","","7","13","5","30",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
750,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 2?","2","","17","7","15","2",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
751,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 2?","4","","11","4","5","7",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
